"probeset_id","H1.CEL","H2.CEL","H3.CEL","H4.CEL","H5.CEL","H6.CEL","H7.CEL","H8.CEL","H9.CEL","H10.CEL","H11.CEL","H12.CEL","H13.CEL","H14.CEL","H15.CEL","H16.CEL","Symbol","Description","Chromosome","GenBank","Cytoband","UniGene","PubMed","LocusLink"
"7927305",8.22076525184275,9.85165535687816,9.531049992499,9.04209709503919,10.3452499906272,9.45423759472223,9.53787843299747,9.9075516793488,8.4157840135,10.1396920338856,9.6026617534142,9.68758564196712,9.79331067666511,8.27225652536667,10.1541092426295,9.3741483354731,"CTGLF1","centaurin, gamma-like family, member 1","10","BC048341","10q11.21","Hs.536192, Hs.656384","12477932","119016"
"8132250",3.90977310414164,4.90014226035982,3.98550043030489,5.03077747199254,6.01524777369894,4.44956137461324,5.88801258540283,7.50890397900067,4.93498820178348,6.26134275618808,4.24184018356467,5.82832692641482,5.45450493755737,5.62964804418744,3.20476675065461,4.08151006812092,"BMPER","BMP binding endothelial regulator","7","NM_133468","7p14.3","Hs.660998","11853319, 12477932, 12690205, 12897139, 14702039, 14766204, 15489334","168667"
"8049317",7.42307387908937,9.05148086534133,9.06969142713797,8.43496176018725,9.2946437215597,8.23385930719641,7.46352437327118,8.71849862770922,8.26101359384294,7.7894684369412,8.45215885720553,8.52689042542988,8.41747280833261,8.18755002806372,9.40631131653794,8.56943792562528,"DGKD","diacylglycerol kinase, delta 130kDa","2","NM_152879","2q37.1","Hs.471675","8590280, 8626538, 11309392, 11809841, 12084710, 12200442, 12477932, 12810723, 15228384, 15489334, 17357084, 18267070","8527"
"8025395",13.5367304618713,13.0793647764755,12.3760059739094,12.6478496279888,12.4655613033328,12.0038938211664,13.1668440899142,12.7646518532063,12.6883683429897,12.6672778949194,12.9449279733676,12.8425526679913,12.7993504353008,12.9020226890344,12.3145889085546,12.2188992003201,"RPS28","ribosomal protein S28","19","NM_001031","19p13.2","Hs.153177, Hs.322473","8415000, 8706699, 8722009, 9582194, 11875025, 12477932, 15489334, 15883184, 16169070, 16189514, 16344560, 17353931","6234"
"8017235",8.31410736531287,9.21514466959536,9.85972112892796,11.1636811206392,9.70594335397383,9.42158098264859,9.15246231584158,9.89872229967932,9.57408258092072,9.58014548442338,9.06821398522342,9.94204525991605,9.34775422768823,9.4235571623386,9.8278507737187,9.03924808370293,"APPBP2","amyloid beta precursor protein (cytoplasmic tail) binding protein 2","17","NM_006380","17q21-q23","Hs.84084","9039502, 9843960, 11034067, 11331760, 11742091, 12477932, 12915535, 15489334, 16189514","10513"
"7978407",5.46368784220126,4.92789645372882,6.19081236791614,7.22891486695943,6.58014548442338,5.43562859405209,6.05549936581374,8.12350066435096,3.5909612413426,6.95617284417672,5.64443315240625,6.05874941233552,5.69905184401685,6.2051578839201,5.15137177625395,6.50525580093216,"PRKD1","protein kinase D1","14","NM_002742","14q11","Hs.508999","5668, 2182321, 2984676, 2987962, 8119958, 8627654, 8885868, 8914829, 9446795, 9671211, 10092595, 10092600, 10412981, 10523301, 10561498, 10831594, 10843712, 10856238, 10867018, 10965134, 10998417, 11044099, 11081517, 11114197, 11154208, 11549247, 11641411, 11741879, 11833470, 11884618, 11903052, 11919157, 11948398, 11978539, 12223477, 12393506, 12482669, 12628923, 12637538, 12646240, 12778467, 12859948, 12893243, 14550308, 14607845, 14743217, 15003508, 15024053, 15093611, 15123666, 15146197, 15367659, 15383279, 15728188, 15755722, 16005295, 16006559, 16166634, 17389598, 17442957, 17492941, 17591919, 17635916, 17703233, 17804414, 18239146","5587"
"8137558",8.14542271960022,8.67178871842323,8.1869065754231,8.44257033680689,8.08915913191124,8.0060174476454,8.605257262939,8.45257072629617,8.0374371347461,8.68660557396852,8.70165301373567,8.08672008645982,8.13005568234283,7.25691629667084,8.73301532168596,7.75982162136153,"RBM33","RNA binding motif protein 33","7","NM_053043","7q36.3","Hs.591815","11181995, 12477932, 12690205, 12853948, 14702039, 15146197, 15342556, 15489334, 16344560, 17081983","155435"
"8146391",5.88996019965864,5.54504168346746,6.268284666521,5.28983446517751,4.99050111136325,4.49185309632967,4.91743175539010,4.60999129521268,5.19810120932482,4.97911075501579,4.76871365703049,5.3437631221496,5.21256933885081,5.29939120612683,6.31197531446116,4.80426011563474,"","","","","","","",""
"8081135",9.73120021595277,9.5165273767413,10.0533829025857,9.58187845164784,10.5423741417998,9.21606678308703,9.12060077384517,10.6003032094189,10.77816750054,9.51739381296792,9.90365593634184,10.0563532119842,9.47680694771501,9.60117650590473,10.2921490513028,9.39647634563946,"","","","","","","",""
"7969671",6.27276973243651,6.76619759730084,6.48010352081757,7.02303351866553,6.81941272620656,7.40607742173423,6.40973035386445,6.26622434219163,6.30432850305588,7.09434164963584,6.1278396000753,6.37503943134692,6.77610398807316,7.2048645439128,6.95814667376272,6.38784501296558,"","","","","","","",""
"7936856",7.4441038182283,8.32197317840296,8.258377587945,8.66870773811566,8.42336807078178,8.34744420404013,8.09444722169991,9.80466346135811,8.32809144899525,8.52493343239934,8.8219015073875,8.61966977337873,8.20945336562895,10.0096326997927,9.16839633772753,8.80658184262093,"GALNAC4S-6ST","B cell RAG associated protein","10","NM_015892","10q26","Hs.287537","3082866, 9628581, 9754571, 10749872, 11032940, 11073942, 11572857, 12477932, 12874280, 15164054, 15489334, 16024005","51363"
"8003425",6.42189651204225,6.36124198846498,7.3643097818644,6.51680311744266,7.24374523473398,8.0090447873825,7.2751001937078,6.89977985004829,6.5033487351675,7.50604966825032,7.86746408476795,7.43061981095978,6.98606956323305,7.16208916202821,6.9367557052196,8.10386477104354,"CBFA2T3","core-binding factor, runt domain, alpha subunit 2; translocated to, 3","16","NM_005187","16q24","Hs.513811","9447981, 9596646, 9790752, 11823486, 11999578, 12183414, 12213200, 12242670, 12477932, 14702039, 14703694, 15231665, 16966434","863"
"8177083",4.05137210172103,2.58736499093646,3.82374936030827,2.79285535236249,3.17632277264046,3.17472598770613,1.73984810269933,2.94485844580754,0.66902676550963,4.5963388642052,4.6959938131099,3.73660487531425,3.63923216324928,4.15785216914174,4.17392693199981,3.5933537709803,"","","","","","","",""
"8089519",5.13791332208841,5.03562390973072,5.7899900186681,4.9923152518612,6.01858966780594,5.35367615775164,6.13401553005844,4.27052894238072,5.07296327155522,6.41345868800798,8.91061275207939,6.14934066928622,7.09402488708305,5.20750245925879,4.64673869830785,7.09296850932414,"BTLA","B and T lymphocyte associated","3","NM_181780","3q13.2","Hs.445162","9013950, 9058799, 9200459, 10737800, 12477932, 12796776, 14652006, 14702039, 15489334, 15568026, 15647361, 16131544, 16169851, 16643847, 17024343, 17257317","151888"
"7940070",7.29498826769145,7.87939945509812,8.54310917448388,7.7356575589924,7.64349547092277,7.50787390697935,7.60584986719498,7.4820415419856,7.79649392942584,7.86635165707678,8.12773644358883,7.77016832010343,8.4136702361763,7.44161626940656,8.0723202160327,7.19859237299718,"C11orf31","chromosome 11 open reading frame 31","11","NM_170746","11q12.1","Hs.655373","12477932, 12775843, 15489334, 17337453, 17389926, 17526492","280636"
"8130472",4.22187708107703,3.90400231628369,4.25776496857139,3.77294133783134,3.75915583380027,5.10391721075207,4.79389588254888,4.02059109477325,5.03474394932473,4.69265037003553,4.34340782229781,4.23572705983806,4.33413917883824,5.07210580048042,4.51412226017071,4.60050764534579,"","","","","","","",""
"7987385",7.98652470797722,6.8648051942415,6.93156487602014,8.21140163741847,7.24707303312062,7.1044415030284,7.76307954642756,7.90267658665114,6.39506279951758,8.43820966796331,7.5848873583976,7.96941530300114,9.48242480024973,6.00202736474428,5.114367024952,8.2950801327646,"MEIS2","Meis homeobox 2","15","NM_172316","15q14","Hs.510989","9049632, 9383298, 10619030, 10764806, 11279116, 11438208, 11834421, 12477932, 14702039, 15161102, 15489334","4212"
"8133038",9.82908844400488,9.37288682005468,8.91390664617091,9.41398750027735,7.78842470743944,8.25290192045027,9.93807991317648,7.86801997711639,9.90546222177688,7.33771109212829,8.98879828033475,8.26847182291237,9.16218989130323,9.80422784310483,9.41962315862288,7.23543987061826,"","","","","","","",""
"7925419",4.92029330021101,6.01524777369894,5.82273014794452,6.0036022366802,5.56407325573694,6.4369613378336,5.67496903062497,5.93073733756289,6.08831123588866,5.4178525148859,6.11165734626313,5.91480367725178,5.51853513898218,4.93640237772506,5.75595576955096,6.34589308568741,"ZP4","zona pellucida glycoprotein 4","1","NM_021186","1q43","Hs.136241","7841460, 10864856, 11291774, 11804956, 11854410, 11940668, 12477932, 15142998, 15489334, 15805145, 15950651, 16407501, 16710414","57829"
"8031981",9.19352536050122,9.52989901233001,9.29420717830167,9.10491320322579,9.4542992936199,8.99115333073221,8.48446041312882,9.3443181030534,8.40569460296975,9.39944883715895,9.26980460989431,9.25587835258279,8.90002146703778,7.02746372340858,9.82681857011099,8.35226417325832,"WASH1","WAS protein family homolog 1","9","AK024448","9p24.3","Hs.446466, Hs.459573, Hs.521961, Hs.653231","8889548, 10655549, 11701968, 12477932, 14702039, 15146197, 15233989, 18159949","375690"
"7981964",10.9680043260316,10.4679417322127,8.88609283123946,10.1752626048002,11.3202928655323,10.2547570059151,11.5737749796224,10.6486272194352,9.08796663573578,11.1754247985897,10.2152903056512,11.3276761379820,11.2873430023367,10.5260394596633,11.4364096479539,12.3031071810949,"SNRPN","small nuclear ribonucleoprotein polypeptide N","15","NR_003323","15q11.2","Hs.555970, Hs.564847, Hs.578619, Hs.585703, Hs.621316, Hs.632166","1303277, 1533223, 2522186, 2522449, 2528429, 2753153, 7512861, 8125298, 8363612, 8571960, 8841186, 8845846, 9070929, 9373149, 9417867, 9590284, 9915945, 9931342, 10318933, 10556313, 10725331, 11149922, 11159938, 11317358, 11713266, 11726556, 12244096, 12456665, 12477932, 14500540, 14702039, 14715275, 15014980, 15105431, 15489334, 16116039, 16169070, 17262171","6638"
"8046542",7.95390541512611,7.80354995315873,8.05316565377441,8.27700836685487,8.26608375832773,8.4093485033066,7.74092756031863,8.71403940365179,7.40556697413807,8.6155192927835,8.22501458261165,8.58848978247,8.30062711533556,7.0071955014042,7.11280436995477,8.41337406005424,"HOXD9","homeobox D9","2","NM_014213","2q31.1","Hs.236646","1358459, 1756725, 1973146, 2568311, 2574852, 7779685, 7926763, 8890171, 9079695, 10364522, 10642795, 11060466, 11778160, 11857506, 12060849, 12477932, 12520199, 15770739, 17236141","3235"
"8076209",12.3351558418587,12.0503554452043,11.4345448324495,11.5065456135834,12.2617893564243,11.6562863078444,12.0716266005521,12.0547738772299,11.6606065456865,12.5495440383016,11.9706847223887,12.1525003430446,12.3040432400076,11.5692242911399,11.4714516809425,12.0883874344246,"RPL3","ribosomal protein L3","22","NM_000967","22q13","Hs.119598","1538749, 2891103, 7576925, 8076819, 8722009, 8921388, 9582194, 10591208, 10684968, 11401437, 11790298, 12477932, 12962325, 14702039, 14743216, 15461802, 15489334, 15592455, 15635413, 16364039, 17220478, 17353931","6122"
"8002975",5.73984810269933,6.88886499017852,8.22279490286811,8.1942151266018,6.97819562968165,6.54751152364422,7.03199060858887,8.5263427349148,6.58059776355584,6.55182359572126,7.01892343184234,6.46352437327118,6.07339181605292,7.20251567418688,7.3131551362192,6.782539617754,"CDYL2","chromodomain protein, Y-like 2","16","NM_152342","16q23.2","Hs.657681","12477932, 12837688, 14702039","124359"
"8005829",5.01480160235136,8.73267622307331,7.82915188566365,7.283088353024,7.3450947178269,5.82222027162153,6.05332859344979,6.59991284218713,7.15258906928713,7.03869955130559,6.75248100445637,6.68116812041669,6.61618123133188,6.23189316164533,7.04176864995163,5.89578731646331,"","","","","","","",""
"7911301",5.52575569282949,5.611172380044,7.43112147252643,7.6035521685271,7.17761886032181,6.63952159951083,7.14812063112396,6.8251496026602,7.24830712008724,6.64616265715789,6.55535603863583,6.27071580787426,6.82349462471286,5.87061131304455,6.14159627838382,6.16711703022744,"PGBD2","piggyBac transposable element derived 2","1","NM_170725","1q44","Hs.602037","11247672, 12477932","267002"
"8136602",9.5462964275827,8.71417681626651,8.1965775384135,8.19947604644285,8.30305008468167,8.42219094389464,8.93383816224145,7.97407036702403,9.26610718992307,8.16561050876273,8.21427054439237,8.18090370917938,8.35733206482943,9.38454633870595,8.69261550169458,8.47281266619239,"NDUFB2","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa","7","NM_004546","7q34","Hs.655788","9763677, 9847074, 9878551, 11042152, 12477932, 12690205, 14718445, 15489334","4708"
"8114002",5.39746072605472,4.76128527336162,5.6055535954944,5.65535182861255,5.3110671022556,5.65019012349677,5.26453643099903,5.26528685756517,4.8972404255748,4.60644222813161,4.60525726293900,5.19770815795585,5.85149920246126,5.61823865559545,6.19534759832222,4.36457243229586,"","","","","","","",""
"7929383",7.51072461439307,7.68622036502273,6.87639415878324,7.0512633299005,6.57198012018773,6.58811494938808,6.86331902873188,6.77491880655719,6.6477462172081,7.33556900555675,7.88923015239289,7.26265865507222,7.85717236184572,6.88239850405388,7.03979640762002,5.51412226017071,"TMEM20","transmembrane protein 20","10","NM_153226","10q23.33","Hs.632085","12477932, 14702039, 15164054, 15489334","159371"
"8124164",4.92314918047231,4.43629511983936,3.65306001710456,4.80889983925777,4.36457243229586,4.46858331700683,3.72027846523333,4.06695024392463,5.24069594421251,5.0866139474095,4.76075320806299,3.83086375675176,4.47378691161437,4.61470984411521,4.46139758992616,4.83238371654913,"LOC729105","similar to OTTHUMP00000017090","6","XR_015451","6p22.3","","","729105"
"8068145",8.16057737834079,8.03446885159095,7.47378691161437,8.18898438909127,8.20388631290103,8.09655704225857,7.6564963705535,7.59469782732387,7.33985000288462,8.1607286280176,8.2240981723113,8.20994068029019,7.98059659674202,7.43237486379656,8.24388801221353,7.16751850373522,"KRTAP6-3","keratin associated protein 6-3","21","NM_181605","21q22.1","Hs.553691","12359730, 12477932","337968"
"8013243",6.73890291428176,6.49793165189628,7.51617277552509,7.59185890498717,8.0672730065288,6.20652601587743,8.40288415719612,7.60725632749144,8.10637972944192,7.76048710181103,7.15694262090889,7.67292029947316,7.5433412122875,8.18858884570735,6.99751823451979,6.07745665240059,"SHMT1","serine hydroxymethyltransferase 1 (soluble)","17","NM_004169","17p11.2","Hs.513987, Hs.636044, Hs.706506","6794659, 8125298, 8505317, 8527925, 8533763, 9056951, 9373149, 9573390, 9753690, 10549165, 10995219, 11278996, 11386852, 11516159, 11997338, 12161434, 12477932, 12604405, 12615003, 14656021, 15059614, 15060097, 15122597, 15198953, 15489334, 15531579, 15598699, 15797993, 16006999, 16046727, 16049973, 16365025, 16447238, 16536979, 17035141, 17074544, 17113224, 17119116, 17206530, 17311259, 17311260, 17420066, 17446168, 17482557, 17595805, 17891500, 17896178, 17904392","6470"
"8105328",7.42802511027675,8.17207741884825,7.20320115631661,8.16832111573972,8.14465824283188,8.30227334903893,7.94731549160306,8.01323891511367,7.88594036032474,8.8752271533435,8.58830237810242,8.30382640236109,8.82416320974416,8.17682140570833,7.83137058796754,8.4864730456933,"SNX18","sorting nexin 18","5","NM_052870","5q11.2","Hs.432755, Hs.606166","11485546, 11736640, 12461558, 12477932, 14679214, 14702039, 15851553, 16782399, 17761170","112574"
"8143088",9.20659927205954,10.0611956552097,8.42714520098445,8.49825086752783,8.80642073224957,8.27756637944814,8.88919972573829,9.20361718304771,8.88068552526112,8.74193881882931,9.02103547951136,9.0784443883232,9.6108956500272,8.89817811461972,9.47502406662195,8.58800248047039,"CNOT4","CCR4-NOT transcription complex, subunit 4","7","NM_013316","7q22-qter","Hs.490224","10637334, 11087754, 11823428, 12477932, 14702039, 15001359, 15489334","4850"
"8019545",4.82273014794452,5.64125699872677,5.02635744696384,5.24640808724638,5.62234472272424,5.3501436020178,7.25644459647344,5.64414469993285,3.93262815702213,4.68873986801449,6.27854238244459,6.65506555119503,4.76181714250714,5.5438051759644,5.70154905694307,4.79389588254888,"B3GNTL1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1","17","NM_001009905","17q25.3","Hs.512029","8619474, 9110174, 12477932, 14702039, 15560372","146712"
"8050813",7.60436789989375,9.57519885922844,9.74244418239282,9.4493343881443,9.24842572668241,8.69411407989168,9.9070558949452,8.88648918022137,8.27803122512844,8.48876402716988,9.6221616651507,9.06012846811795,9.09971599916091,8.02790599656988,8.97768061647316,7.66909765090657,"DNMT3A","DNA (cytosine-5-)-methyltransferase 3 alpha","2","NM_175629","2p23","Hs.515840","7566098, 8889548, 9662389, 10325416, 10433969, 11350943, 11788710, 11834837, 11934864, 12138111, 12145218, 12359337, 12383256, 12406579, 12477932, 12481029, 12496760, 12711675, 12738984, 12867029, 14752048, 15105426, 15616584, 15688037, 15721400, 15799776, 15854647, 16173030, 16357870, 16682412, 16769694, 16983096, 16998846, 17081533, 17081983, 17538945, 17548962, 17688412, 17890317","1788"
